molecule_chembl_id,pref_name,S_mchr1,S_mchr1_tierB,S_herg,selectivity_score,hit
CHEMBL1200722,PIPECURONIUM BROMIDE,0.1188,0.1453,0.2151,-0.0962,False
CHEMBL3989932,ANGIOTENSIN II ACETATE,0.1901,0.3436,0.2864,-0.0963,False
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,0.1149,0.1685,0.2113,-0.0963,False
CHEMBL714,ALBUTEROL,0.1294,0.1711,0.2258,-0.0964,False
CHEMBL1401,NITAZOXANIDE,0.1461,0.2267,0.2424,-0.0964,False
CHEMBL1002,LEVOSALBUTAMOL,0.1294,0.1711,0.2258,-0.0964,False
CHEMBL1095930,CEFUROXIME AXETIL,0.1982,0.1963,0.2946,-0.0964,False
CHEMBL2107387,VORTIOXETINE HYDROBROMIDE,0.175,0.2152,0.2714,-0.0964,False
CHEMBL1282,IMIQUIMOD,0.175,0.2414,0.2714,-0.0964,False
CHEMBL2107260,SULFAMERAZINE SODIUM,0.1098,0.1795,0.2063,-0.0966,False
CHEMBL1697751,ISAXONINE PHOSPHATE,0.1341,0.2222,0.2308,-0.0966,False
CHEMBL685,MEBENDAZOLE,0.1932,0.2877,0.2899,-0.0967,False
CHEMBL2110978,METHIODAL,0.0735,0.1045,0.1702,-0.0967,False
CHEMBL3301622,GILTERITINIB,0.2233,0.3267,0.32,-0.0967,False
CHEMBL844,BRIMONIDINE,0.1084,0.1667,0.2051,-0.0967,False
CHEMBL24944,TRIBROMSALAN,0.1625,0.25,0.2593,-0.0968,False
CHEMBL1118,DESVENLAFAXINE,0.1711,0.1928,0.2679,-0.0968,False
CHEMBL748,PRALIDOXIME CHLORIDE,0.1081,0.127,0.2051,-0.097,False
CHEMBL1201236,CARBIDOPA ANHYDROUS,0.1646,0.2353,0.2615,-0.097,False
CHEMBL1109,SULFAPHENAZOLE,0.1646,0.1923,0.2615,-0.097,False
CHEMBL467058,LANINAMIVIR OCTANOATE,0.1327,0.1782,0.2299,-0.0971,False
CHEMBL4594288,LEVAMLODIPINE MALEATE,0.16,0.211,0.2571,-0.0971,False
CHEMBL1200984,AMLODIPINE MALEATE,0.16,0.211,0.2571,-0.0971,False
CHEMBL822,TERBINAFINE,0.125,0.1719,0.2222,-0.0972,False
CHEMBL4297620,SOLRIAMFETOL,0.1806,0.2295,0.2778,-0.0972,False
CHEMBL2360079,ACETOPHENAZINE MALEATE,0.2316,0.2674,0.3289,-0.0974,False
CHEMBL1201206,PIPECURONIUM,0.12,0.1466,0.2174,-0.0974,False
CHEMBL1435,CEFAZOLIN,0.1565,0.1651,0.254,-0.0974,False
CHEMBL1200757,PANCURONIUM BROMIDE,0.1068,0.1759,0.2043,-0.0975,False
CHEMBL1200737,COLFOSCERIL PALMITATE,0.0971,0.1477,0.1948,-0.0977,False
CHEMBL4594262,AMLODIPINE BENZOATE,0.16,0.211,0.2577,-0.0977,False
CHEMBL1547,THIAMINE ION,0.1023,0.141,0.2,-0.0977,False
CHEMBL579205,FLUTEMETAMOL,0.1556,0.2297,0.2533,-0.0978,False
CHEMBL1200929,ZINC SULFATE,0.0411,0.0656,0.1389,-0.0978,False
CHEMBL2042122,FLUTEMETAMOL F 18,0.1556,0.2297,0.2533,-0.0978,False
CHEMBL2105897,BARIUM SULFATE,0.0411,0.0656,0.1389,-0.0978,False
CHEMBL2021424,POTASSIUM SULFATE,0.0411,0.0656,0.1389,-0.0978,False
CHEMBL233406,SODIUM SULFATE ANHYDROUS,0.0411,0.0656,0.1389,-0.0978,False
CHEMBL2021423,MAGNESIUM SULFATE ANHYDROUS,0.0411,0.0656,0.1389,-0.0978,False
CHEMBL121663,DEQUALINIUM CHLORIDE,0.1294,0.197,0.2273,-0.0979,False
CHEMBL762,OXYMETAZOLINE,0.1163,0.1705,0.2143,-0.098,False
CHEMBL672,FENOFIBRATE,0.1667,0.2436,0.2647,-0.098,False
CHEMBL266349,MELAGATRAN,0.2316,0.2333,0.3295,-0.098,False
CHEMBL869,NITROFURAZONE,0.1392,0.1892,0.2373,-0.098,False
CHEMBL2104993,VORTIOXETINE,0.1772,0.2179,0.2754,-0.0981,False
CHEMBL2106907,METHIODAL SODIUM,0.0519,0.0725,0.15,-0.0981,False
CHEMBL1514715,ETHAMSYLATE,0.1299,0.2059,0.2281,-0.0982,False
CHEMBL245807,OXYPHENISATINE,0.1282,0.1618,0.2264,-0.0982,False
CHEMBL1585,PIPOBROMAN,0.1515,0.2222,0.25,-0.0985,False
CHEMBL2106794,NAFTAZONE,0.1279,0.1733,0.2264,-0.0985,False
CHEMBL589586,MONOMETHYL FUMARATE,0.1014,0.1746,0.2,-0.0986,False
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,0.1395,0.1928,0.2381,-0.0986,False
CHEMBL496,HEXACHLOROPHENE,0.1014,0.1471,0.2,-0.0986,False
CHEMBL185073,PANCURONIUM,0.1078,0.1776,0.2065,-0.0987,False
CHEMBL1201260,BETHANIDINE,0.1644,0.2222,0.2632,-0.0988,False
CHEMBL1652606,CEFTOBIPROLE MEDOCARIL FREE ACID,0.146,0.1761,0.245,-0.099,False
CHEMBL1200933,HEXAFLUORENIUM BROMIDE,0.1184,0.1884,0.2174,-0.099,False
CHEMBL1314751,PROCHLORPERAZINE MALEATE,0.2386,0.3068,0.3378,-0.0992,False
CHEMBL2107815,TREPROSTINIL DIOLAMINE,0.1681,0.2021,0.2674,-0.0993,False
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,0.1325,0.1579,0.2319,-0.0994,False
CHEMBL420762,MOZAVAPTAN,0.1932,0.3662,0.2927,-0.0995,False
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,0.2292,0.2644,0.3288,-0.0996,False
CHEMBL5095420,TRIENTINE TETRAHYDROCHLORIDE,0.0822,0.119,0.1818,-0.0996,False
CHEMBL1531864,PIRENZEPINE HYDROCHLORIDE,0.2222,0.2619,0.3218,-0.0996,False
CHEMBL3989777,TRIENTINE HYDROCHLORIDE,0.0822,0.119,0.1818,-0.0996,False
CHEMBL1201196,SERTACONAZOLE,0.1845,0.2727,0.2841,-0.0996,False
CHEMBL256997,ATALUREN,0.225,0.25,0.3247,-0.0997,False
CHEMBL1571,TESTOLACTONE,0.1183,0.125,0.2179,-0.0997,False
CHEMBL193240,ROFLUMILAST,0.2062,0.3457,0.3059,-0.0997,False
CHEMBL3989768,LEVORPHANOL TARTRATE,0.1778,0.2381,0.2778,-0.1,False
CHEMBL472,GLYBURIDE,0.25,0.375,0.35,-0.1,False
CHEMBL1316,CARPROFEN,0.1585,0.2903,0.2586,-0.1001,False
CHEMBL3545313,BEMPEDOIC ACID,0.1096,0.1408,0.2097,-0.1001,False
CHEMBL3301612,ENCORAFENIB,0.1552,0.2075,0.2553,-0.1001,False
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,0.1915,0.1978,0.2917,-0.1002,False
CHEMBL298470,TAFENOQUINE,0.1415,0.25,0.2418,-0.1002,False
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,0.141,0.2027,0.2414,-0.1004,False
CHEMBL1200436,OXANDROLONE,0.1395,0.1429,0.24,-0.1005,False
CHEMBL1201056,SULFACYTINE,0.1609,0.2099,0.2615,-0.1006,False
CHEMBL3989509,PENTAZOCINE LACTATE,0.1667,0.2,0.2674,-0.1008,False
CHEMBL1093,ARTICAINE,0.1412,0.1951,0.2419,-0.1008,False
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,0.2326,0.2895,0.3333,-0.1008,False
CHEMBL1788385,TILBROQUINOL,0.1299,0.2267,0.2308,-0.1009,False
CHEMBL9967,PIRENZEPINE,0.2247,0.2651,0.3256,-0.1009,False
CHEMBL578767,FLUMEXADOL,0.1647,0.2375,0.2656,-0.1009,False
CHEMBL1200358,SODIUM PHENYLACETATE,0.1803,0.2407,0.2812,-0.1009,False
CHEMBL1420,PRALIDOXIME,0.1096,0.129,0.2105,-0.1009,False
CHEMBL338802,SULFAGUANIDINE,0.1096,0.1571,0.2105,-0.1009,False
CHEMBL221722,FAVIPIRAVIR,0.1333,0.1846,0.2344,-0.101,False
CHEMBL3989855,PSEUDOEPHEDRINE SULFATE,0.1781,0.25,0.2791,-0.101,False
CHEMBL1523964,EPHEDRINE SULFATE,0.1781,0.25,0.2791,-0.101,False
CHEMBL1200822,FLECAINIDE ACETATE,0.2121,0.2805,0.3133,-0.1011,False
CHEMBL243712,AMISULPRIDE,0.2637,0.2963,0.3649,-0.1011,False
CHEMBL1106,EPINASTINE,0.1341,0.16,0.2353,-0.1011,False
CHEMBL2105762,OMARIGLIPTIN,0.2,0.2243,0.3012,-0.1012,False
CHEMBL1043,DAPSONE,0.0986,0.1515,0.2,-0.1014,False
CHEMBL511,PYRILAMINE,0.2985,0.2698,0.4,-0.1015,False
CHEMBL333826,DEQUALINIUM,0.131,0.2,0.2326,-0.1016,False
CHEMBL2104356,KETAZOLAM,0.1556,0.2099,0.2571,-0.1016,False
CHEMBL6068333,CLOPIDOGREL BESILATE,0.1895,0.2184,0.2911,-0.1017,False
CHEMBL1090,VIDARABINE,0.125,0.1385,0.2267,-0.1017,False
CHEMBL477,ADENOSINE,0.125,0.1385,0.2267,-0.1017,False
CHEMBL1570,SULFOXONE,0.1071,0.1852,0.209,-0.1018,False
CHEMBL1165,MOEXIPRIL,0.2316,0.2674,0.3333,-0.1018,False
CHEMBL1520,VARDENAFIL,0.19,0.2526,0.2921,-0.1021,False
CHEMBL32479,BROTIZOLAM,0.1444,0.2326,0.2466,-0.1021,False
CHEMBL2062262,METARAMINOL BITARTRATE,0.1558,0.2143,0.2581,-0.1022,False
CHEMBL1865134,DIBUNIC ACID,0.1341,0.2174,0.2364,-0.1022,False
CHEMBL1201349,HEXAFLUORENIUM,0.12,0.1912,0.2222,-0.1022,False
CHEMBL1437,NOREPINEPHRINE,0.1268,0.1719,0.2292,-0.1024,False
CHEMBL3188034,TRIPROLIDINE HYDROCHLORIDE,0.1899,0.2958,0.2923,-0.1024,False
CHEMBL1005,REMIFENTANIL,0.2353,0.2933,0.3378,-0.1025,False
CHEMBL1626223,PYRANTEL,0.1519,0.2206,0.2545,-0.1026,False
CHEMBL1448187,FLUPHENAZINE HYDROCHLORIDE,0.2353,0.2791,0.338,-0.1027,False
CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,0.1139,0.2241,0.2167,-0.1027,False
CHEMBL6067988,RASAGILINE TARTRATE,0.1852,0.2571,0.2879,-0.1027,False
CHEMBL137,METRONIDAZOLE,0.1429,0.2055,0.2456,-0.1028,False
CHEMBL4435170,DEUCRAVACITINIB,0.1776,0.2404,0.2805,-0.1029,False
CHEMBL191083,METHYLENE BLUE CATION,0.1585,0.2237,0.2615,-0.103,False
CHEMBL1525826,SULFALENE,0.1351,0.2051,0.2381,-0.103,False
CHEMBL459265,HEXAMETHYL PARAROSANILINE,0.137,0.2131,0.24,-0.103,False
CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,0.1585,0.1972,0.2615,-0.103,False
CHEMBL3989821,TUBOCURARINE CHLORIDE,0.1579,0.19,0.2609,-0.103,False
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,0.1782,0.2826,0.2812,-0.103,False
CHEMBL1200347,ISOPROPAMIDE IODIDE,0.1625,0.2192,0.2656,-0.1031,False
CHEMBL1201154,PROCHLORPERAZINE EDISYLATE,0.2529,0.2921,0.3559,-0.1031,False
CHEMBL809,SERTRALINE,0.1512,0.2464,0.2542,-0.1031,False
CHEMBL997,IBANDRONIC ACID,0.1143,0.1594,0.2174,-0.1031,False
CHEMBL6068341,TENOFOVIR DISOPROXIL PHOSPHATE,0.1226,0.1798,0.2258,-0.1032,False
CHEMBL2062264,PHENYLEPHRINE BITARTRATE,0.1667,0.2571,0.2698,-0.1032,False
CHEMBL3301603,GILTERITINIB FUMARATE,0.211,0.3208,0.3143,-0.1033,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,0.1,0.1486,0.2034,-0.1034,False
CHEMBL1382627,"SULFADIAZINE, SILVER",0.1034,0.1579,0.2069,-0.1034,False
CHEMBL419213,LISINOPRIL,0.2069,0.275,0.3103,-0.1034,False
CHEMBL1200351,SULFADIAZINE SODIUM,0.1034,0.1579,0.2069,-0.1034,False
CHEMBL617,CEPHALOTHIN,0.181,0.25,0.2845,-0.1035,False
CHEMBL57,NEVIRAPINE,0.1596,0.2,0.2632,-0.1036,False
CHEMBL1262,OXICONAZOLE,0.1649,0.2561,0.2687,-0.1037,False
CHEMBL1200490,CETRORELIX,0.1724,0.2802,0.2762,-0.1038,False
CHEMBL550495,METHYLENE BLUE,0.1548,0.2179,0.2586,-0.1039,False
CHEMBL1201174,SITAGLIPTIN PHOSPHATE,0.2105,0.2041,0.3146,-0.1041,False
CHEMBL361506,PENTAMIDINE ISETHIONATE,0.1625,0.2581,0.2667,-0.1042,False
CHEMBL3544985,DASABUVIR SODIUM MONOHYDRATE,0.1616,0.2188,0.2658,-0.1042,False
CHEMBL609,TRIENTINE,0.0833,0.122,0.1875,-0.1042,False
CHEMBL1200345,SODIUM SUCCINATE,0.0794,0.1148,0.1837,-0.1043,False
CHEMBL1200701,DICLOXACILLIN SODIUM,0.156,0.1961,0.2604,-0.1045,False
CHEMBL3707393,OSILODROSTAT PHOSPHATE,0.2111,0.2921,0.3158,-0.1047,False
CHEMBL1237,LISINOPRIL ANHYDROUS,0.2093,0.2785,0.314,-0.1047,False
CHEMBL3989931,ENASIDENIB MESYLATE,0.1481,0.2258,0.2529,-0.1047,False
CHEMBL3989510,PENTAZOCINE HYDROCHLORIDE,0.1556,0.1807,0.2603,-0.1047,False
CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,0.0952,0.1556,0.2,-0.1048,False
CHEMBL1200432,METHYLDOPATE HYDROCHLORIDE,0.1644,0.2254,0.2692,-0.1048,False
CHEMBL726,FLUPHENAZINE,0.2381,0.2824,0.3429,-0.1048,False
CHEMBL3545432,IXAZOMIB CITRATE,0.1698,0.2235,0.2747,-0.1049,False
CHEMBL21,SULFANILAMIDE,0.0896,0.1324,0.1944,-0.1049,False
CHEMBL58,MITOXANTRONE,0.1154,0.2281,0.2203,-0.105,False
CHEMBL306700,VILOXAZINE,0.1605,0.2,0.2656,-0.1051,False
CHEMBL1706,NAPHAZOLINE HYDROCHLORIDE,0.141,0.2125,0.2462,-0.1051,False
CHEMBL2107124,PROTHIPENDYL HYDROCHLORIDE,0.1707,0.1972,0.2759,-0.1051,False
CHEMBL3989724,FLURAZEPAM HYDROCHLORIDE,0.2088,0.2791,0.314,-0.1052,False
CHEMBL1200728,GUANIDINE HYDROCHLORIDE,0.0448,0.0862,0.15,-0.1052,False
CHEMBL3099695,OSILODROSTAT,0.1839,0.2911,0.2892,-0.1052,False
CHEMBL1201192,ARMODAFINIL,0.1781,0.2029,0.2833,-0.1053,False
CHEMBL1201232,ISOPROPAMIDE,0.1646,0.2063,0.2698,-0.1053,False
CHEMBL1373,MODAFINIL,0.1781,0.2029,0.2833,-0.1053,False
CHEMBL188952,PIRPROFEN,0.1932,0.25,0.2985,-0.1053,False
CHEMBL1289494,TIVOZANIB,0.1818,0.2889,0.2872,-0.1054,False
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE,0.131,0.1831,0.2364,-0.1054,False
CHEMBL5314380,PASIREOTIDE DIASPARTATE,0.2093,0.3128,0.3147,-0.1054,False
CHEMBL15770,SULINDAC,0.1538,0.1809,0.2593,-0.1054,False
CHEMBL278623,MACIMORELIN,0.1633,0.2222,0.2687,-0.1054,False
CHEMBL1200580,SULFOXONE SODIUM,0.1127,0.2075,0.2182,-0.1055,False
CHEMBL1200368,BENTIROMIDE,0.1848,0.3333,0.2903,-0.1055,False
CHEMBL1538,TENOFOVIR DISOPROXIL,0.125,0.1839,0.2308,-0.1058,False
CHEMBL341812,IBUFENAC,0.169,0.2333,0.275,-0.106,False
CHEMBL446,SULFAMETHAZINE,0.1481,0.2258,0.2542,-0.1061,False
CHEMBL3301611,AMIFAMPRIDINE PHOSPHATE,0.1096,0.1639,0.2157,-0.1061,False
CHEMBL856,PRIMIDONE,0.1622,0.209,0.2683,-0.1061,False
CHEMBL2064032,VONOPRAZAN FUMARATE,0.1827,0.23,0.2889,-0.1062,False
CHEMBL973,TERIFLUNOMIDE,0.24,0.3704,0.3462,-0.1062,False
CHEMBL416146,ETORICOXIB,0.2051,0.2468,0.3115,-0.1063,False
CHEMBL968,FLURAZEPAM,0.2111,0.2824,0.3176,-0.1065,False
CHEMBL1677,TACRINE HYDROCHLORIDE,0.1549,0.2344,0.2615,-0.1066,False
CHEMBL891,CLOXACILLIN,0.17,0.2474,0.2766,-0.1066,False
CHEMBL100116,PENTAZOCINE,0.1573,0.1829,0.2639,-0.1066,False
CHEMBL1206690,PARECOXIB,0.1705,0.2338,0.2771,-0.1067,False
CHEMBL855,TRIPROLIDINE,0.1948,0.3043,0.3016,-0.1068,False
CHEMBL716,QUETIAPINE,0.1685,0.2159,0.2754,-0.1068,False
CHEMBL506,PRIMAQUINE,0.1647,0.3,0.2716,-0.1069,False
CHEMBL2146146,ATROPINE SULFATE,0.2469,0.2432,0.3538,-0.1069,False
CHEMBL2364629,RIMEGEPANT SULFATE,0.1696,0.2063,0.2766,-0.107,False
CHEMBL761,NAPHAZOLINE,0.1429,0.2152,0.25,-0.1071,False
CHEMBL893,DICLOXACILLIN,0.1616,0.2021,0.2688,-0.1072,False
CHEMBL469,KETOROLAC,0.1944,0.2769,0.3019,-0.1074,False
CHEMBL750,ZONISAMIDE,0.1375,0.1571,0.2449,-0.1074,False
CHEMBL10878,AGOMELATINE,0.2051,0.375,0.3125,-0.1074,False
CHEMBL339427,TUBOCURARINE,0.1622,0.1959,0.2697,-0.1075,False
CHEMBL981,FENOFIBRIC ACID,0.1781,0.2632,0.2857,-0.1076,False
CHEMBL2145077,IVABRADINE HYDROCHLORIDE,0.1978,0.2368,0.3056,-0.1078,False
CHEMBL48582,SAFINAMIDE MESYLATE,0.2442,0.2917,0.3521,-0.1079,False
CHEMBL2111030,PROTHIPENDYL,0.1728,0.2,0.2807,-0.1079,False
CHEMBL2095209,ICOSAPENT ETHYL,0.1026,0.1528,0.2105,-0.108,False
CHEMBL3989522,EDETATE CALCIUM DISODIUM MONOHYDRATE,0.0794,0.1458,0.1875,-0.1081,False
CHEMBL365795,TIAPROFENIC ACID,0.1379,0.2167,0.2462,-0.1082,False
CHEMBL1201213,ISOETHARINE,0.1325,0.1857,0.2407,-0.1082,False
CHEMBL87992,ESLICARBAZEPINE ACETATE,0.1687,0.209,0.2769,-0.1082,False
CHEMBL62193,SULFADIMETHOXINE,0.1379,0.2073,0.2462,-0.1082,False
CHEMBL2105345,PROPANIDID,0.2143,0.3188,0.3226,-0.1083,False
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,0.2105,0.2581,0.3188,-0.1083,False
CHEMBL16,PHENYTOIN,0.1286,0.1774,0.2368,-0.1083,False
CHEMBL1257015,PICOTAMIDE,0.2195,0.3099,0.3279,-0.1084,False
CHEMBL1909072,PIPAMAZINE,0.2527,0.3553,0.3611,-0.1084,False
CHEMBL2105758,AVATROMBOPAG MALEATE,0.1557,0.2661,0.2642,-0.1084,False
CHEMBL4596392,CRAVACITINIB,0.1827,0.2475,0.2911,-0.1084,False
CHEMBL3,NICOTINE,0.1728,0.2394,0.2812,-0.1084,False
CHEMBL3140361,ETHAMBUTOL HYDROCHLORIDE,0.0845,0.1159,0.193,-0.1085,False
CHEMBL3989406,ENALAPRILAT,0.2195,0.2933,0.3281,-0.1086,False
CHEMBL1909289,XENAZOIC ACID,0.1899,0.3729,0.2985,-0.1086,False
CHEMBL1615350,CLOMACRAN,0.175,0.2222,0.2836,-0.1086,False
CHEMBL1516474,TEGASEROD MALEATE,0.1789,0.2708,0.2877,-0.1087,False
CHEMBL3989521,ISOPROTERENOL SULFATE,0.1412,0.25,0.25,-0.1088,False
CHEMBL3989908,ENASIDENIB,0.1442,0.2247,0.253,-0.1088,False
CHEMBL25,ASPIRIN,0.169,0.2414,0.2778,-0.1088,False
CHEMBL3989698,TRANYLCYPROMINE SULFATE,0.169,0.2034,0.2778,-0.1088,False
CHEMBL529437,COCAINE HYDROCHLORIDE,0.2,0.2568,0.3088,-0.1088,False
CHEMBL2205807,ABAMETAPIR,0.1613,0.2778,0.2703,-0.109,False
CHEMBL2104793,PYROVALERONE HYDROCHLORIDE,0.1892,0.303,0.2982,-0.1091,False
CHEMBL427,MECHLORETHAMINE,0.0968,0.1591,0.2059,-0.1091,False
CHEMBL1681,IODOHIPPURATE,0.1467,0.2206,0.2558,-0.1091,False
CHEMBL397420,ACENOCOUMAROL,0.1648,0.2439,0.2742,-0.1094,False
CHEMBL1696,DESIPRAMINE HYDROCHLORIDE,0.1446,0.2656,0.254,-0.1094,False
CHEMBL3707246,OZANIMOD HYDROCHLORIDE,0.1712,0.2286,0.2807,-0.1095,False
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,0.1528,0.1923,0.2623,-0.1095,False
CHEMBL1068,OXCARBAZEPINE,0.1519,0.2029,0.2615,-0.1096,False
CHEMBL3989830,SIBUTRAMINE HYDROCHLORIDE,0.1519,0.2333,0.2615,-0.1096,False
CHEMBL2103735,CETRORELIX ACETATE,0.1701,0.2837,0.2796,-0.1096,False
CHEMBL5095048,AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE,0.1818,0.2319,0.2917,-0.1098,False
CHEMBL2110368,BETHANIDINE SULFATE,0.1688,0.2239,0.2787,-0.1099,False
CHEMBL471737,IVABRADINE,0.2,0.24,0.3099,-0.1099,False
CHEMBL1085,ACETOPHENAZINE,0.2472,0.2716,0.3571,-0.11,False
CHEMBL28333,MEDAZEPAM,0.2025,0.2597,0.3125,-0.11,False
CHEMBL508102,CARBIMAZOLE,0.1493,0.1818,0.2593,-0.11,False
CHEMBL1172,DESLORATADINE,0.1585,0.2571,0.2687,-0.1101,False
CHEMBL70418,CLOBAZAM,0.1899,0.2361,0.3,-0.1101,False
CHEMBL753,PHENOXYBENZAMINE,0.2133,0.2623,0.3235,-0.1102,False
CHEMBL2107831,LUSUTROMBOPAG,0.1475,0.2376,0.2577,-0.1102,False
CHEMBL6068343,CLOPIDOGREL HYDROBROMIDE,0.191,0.2375,0.3014,-0.1104,False
CHEMBL45,MELATONIN,0.2179,0.2687,0.3284,-0.1104,False
CHEMBL6068338,CLOPIDOGREL HYDROCHLORIDE,0.191,0.2375,0.3014,-0.1104,False
CHEMBL1200485,SORAFENIB TOSYLATE,0.1579,0.2959,0.2683,-0.1104,False
CHEMBL3707247,OZANIMOD,0.1727,0.2308,0.2832,-0.1105,False
CHEMBL44884,ETHAMBUTOL,0.0857,0.1176,0.1964,-0.1107,False
CHEMBL1200375,EDETATE CALCIUM DISODIUM ANHYDROUS,0.0806,0.1489,0.1915,-0.1108,False
CHEMBL370805,COCAINE,0.2025,0.2603,0.3134,-0.1109,False
CHEMBL295698,LEVOKETOCONAZOLE,0.2035,0.3043,0.3146,-0.1111,False
CHEMBL157101,KETOCONAZOLE,0.2035,0.3043,0.3146,-0.1111,False
CHEMBL577,ENALAPRILAT ANHYDROUS,0.2222,0.2973,0.3333,-0.1111,False
CHEMBL934,METYRAPONE,0.1429,0.2206,0.254,-0.1111,False
CHEMBL1650443,TRELAGLIPTIN,0.2667,0.2826,0.3778,-0.1111,False
CHEMBL40,PHENOBARBITAL,0.1389,0.1875,0.25,-0.1111,False
CHEMBL457,GEMFIBROZIL,0.1795,0.2615,0.2907,-0.1112,False
CHEMBL1256841,NIALAMIDE,0.2045,0.2658,0.3158,-0.1112,False
CHEMBL1098319,2-MERCAPTOETHANESULFONIC ACID,0.0725,0.1045,0.1837,-0.1112,False
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,0.1635,0.2371,0.2747,-0.1113,False
CHEMBL35,FUROSEMIDE,0.1562,0.2088,0.2676,-0.1114,False
CHEMBL467,HYDROXYUREA,0.082,0.1321,0.1935,-0.1116,False
CHEMBL1200977,MILRINONE LACTATE,0.1413,0.2278,0.253,-0.1117,False
CHEMBL887,RASAGILINE,0.1625,0.2188,0.2742,-0.1117,False
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,0.1852,0.2143,0.2969,-0.1117,False
CHEMBL72,DESIPRAMINE,0.1463,0.2698,0.2581,-0.1117,False
CHEMBL484785,CRISABOROLE,0.1463,0.1975,0.2581,-0.1117,False
CHEMBL1200522,AVOBENZONE,0.2344,0.3654,0.3462,-0.1118,False
CHEMBL201960,PYROVALERONE,0.1918,0.3077,0.3036,-0.1118,False
CHEMBL1584,PIPERACETAZINE,0.2717,0.3034,0.3836,-0.1118,False
CHEMBL193482,ESTRIOL,0.1573,0.1828,0.2692,-0.1119,False
CHEMBL2364617,MACIMORELIN ACETATE,0.1635,0.2151,0.2754,-0.1119,False
CHEMBL1168,RAMIPRIL,0.2022,0.2683,0.3143,-0.112,False
CHEMBL1138,EZETIMIBE,0.2111,0.2317,0.3231,-0.112,False
CHEMBL1237054,PLICAMYCIN,0.125,0.1533,0.237,-0.112,False
CHEMBL128,SUMATRIPTAN,0.1519,0.2179,0.2639,-0.112,False
CHEMBL4297534,GLASDEGIB MALEATE,0.2929,0.3093,0.4051,-0.1121,False
CHEMBL878,METOLAZONE,0.1413,0.1889,0.2535,-0.1122,False
CHEMBL908,CHLORPROTHIXENE,0.1605,0.2208,0.2727,-0.1122,False
CHEMBL1769,PROPOXYCAINE HYDROCHLORIDE,0.1928,0.3485,0.3051,-0.1123,False
CHEMBL117287,PRUCALOPRIDE,0.3261,0.3896,0.4384,-0.1123,False
CHEMBL3137312,DASABUVIR,0.1771,0.2366,0.2895,-0.1124,False
CHEMBL4204794,AVAPRITINIB,0.1569,0.2174,0.2692,-0.1124,False
CHEMBL1771,CLOPIDOGREL,0.1932,0.2405,0.3056,-0.1124,False
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,0.1236,0.1692,0.2361,-0.1125,False
CHEMBL1021,NEPAFENAC,0.1519,0.2273,0.2647,-0.1128,False
CHEMBL5314649,RITLECITINIB TOSYLATE,0.1727,0.2326,0.2857,-0.113,False
CHEMBL13280,FLUNITRAZEPAM,0.1702,0.2444,0.2833,-0.1131,False
CHEMBL317094,IMIDAPRIL,0.1957,0.2614,0.3088,-0.1132,False
CHEMBL1315867,TERBUTALINE SULFATE,0.1282,0.1781,0.2414,-0.1132,False
CHEMBL1055,CHLORTHALIDONE,0.1134,0.1765,0.2267,-0.1133,False
CHEMBL865,VALDECOXIB,0.1463,0.1944,0.2597,-0.1134,False
CHEMBL679,EPINEPHRINE,0.1266,0.2121,0.24,-0.1134,False
CHEMBL1301,HYDROXYSTILBAMIDINE,0.0988,0.2222,0.2121,-0.1134,False
CHEMBL1380,ABACAVIR,0.1398,0.2048,0.2533,-0.1135,False
CHEMBL2103883,AVATROMBOPAG,0.161,0.2762,0.2745,-0.1135,False
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,0.1605,0.2812,0.2742,-0.1137,False
CHEMBL223228,EFAVIRENZ,0.1579,0.2073,0.2716,-0.1137,False
CHEMBL1201104,METHENAMINE HIPPURATE,0.2,0.283,0.3137,-0.1137,False
CHEMBL1648,ISRADIPINE,0.1522,0.2025,0.266,-0.1138,False
CHEMBL439,SULFADIAZINE,0.1447,0.1875,0.2586,-0.1139,False
CHEMBL1419,SIBUTRAMINE,0.1558,0.2414,0.2698,-0.114,False
CHEMBL2218861,QUINAGOLIDE,0.1809,0.2045,0.2949,-0.114,False
CHEMBL13209,NITRAZEPAM,0.1628,0.2468,0.2769,-0.1141,False
